"FEntryID","FOperSN","FOperID","FBrNO","FWorkCenterID","FNote","FTimeUnit","FLeadTime","FTimeRun","FTimeSetup","FInterID","FitemID","FWorkQty","FMoveTime","FqualityChkID","Ffare","FQualityShcemeID","FMoveQty","FAutoTD","FAutoOF","FIsOut","FFee","FSupplyID","FFManagerID","FTeamID","FWorkerID","FDeviceID","FResourceCount","FConversion","FPieceRate","FCheckCycle","FProcParam","FNewEntryID","FIndex","FMachStdTimeRun","FMachStdTimeSetup","FPersonStdTimeRun","FPersonStdTimeSetup","FEntrySelfZ0236","FEntrySelfZ0237"
"5","50","40004","0","216910",,"11082","0E-10","1.0000000000","0E-10","5236","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40159","0","1026","1","1.0000000000","0.2550000000","0E-10",,"128762","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","2.0000000000"
"6","60","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","5236","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"128763","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","5236","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"128764","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","5236","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"128765","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40143","0","216913",,"11082","0E-10","1.0000000000","0E-10","5236","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1048","1","1.0000000000","0.4000000000","0E-10",,"128766","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"10","100","40144","0","216913",,"11082","0E-10","1.0000000000","0E-10","5236","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40347","0","1047","1","1.0000000000","0.2990000000","0E-10",,"128767","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"11","110","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","5236","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40390","0","1020","1","1.0000000000","0.2800000000","0E-10",,"128768","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"12","120","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","5236","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"128769","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","5251","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"129296","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","5251","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"129297","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","2.0000000000"
"3","30","40003","0","216908",,"11082","0E-10","1.0000000000","0E-10","5251","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"129298","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","3.0000000000"
"4","40","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","5251","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"129299","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40004","0","216910",,"11082","0E-10","1.0000000000","0E-10","5251","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40159","0","1026","1","1.0000000000","0.2550000000","0E-10",,"129300","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","2.0000000000"
"6","60","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","5251","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"129301","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40141","0","13389",,"11082","0E-10","1.0000000000","0E-10","5251","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1000","1","1.0000000000","0.1180000000","0E-10",,"129302","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40143","0","216913",,"11082","0E-10","1.0000000000","0E-10","5251","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1050","1","1.0000000000","0.4000000000","0E-10",,"129303","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40144","0","216913",,"11082","0E-10","1.0000000000","0E-10","5251","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1047","1","1.0000000000","0.2990000000","0E-10",,"129304","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"10","100","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","5251","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40166","0","1020","1","1.0000000000","0.2800000000","0E-10",,"129305","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"11","110","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","5251","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"129306","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","5274","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"130296","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","5274","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"130297","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"3","30","40003","0","216908",,"11082","0E-10","1.0000000000","0E-10","5274","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"130298","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","11.0000000000"
"4","40","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","5274","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"130299","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","5274","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"130300","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"6","60","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","5274","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"130301","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","5274","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"130302","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","5274","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"130303","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","5355","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"151832","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","5355","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"151833","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","3.0000000000"
"3","30","40003","0","216908",,"11082","0E-10","1.0000000000","0E-10","5355","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"151834","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","10.0000000000"
"4","40","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","5355","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"151835","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","5355","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"151836","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"6","60","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","5355","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"151837","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","5355","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"151838","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40143","0","216913",,"11082","0E-10","1.0000000000","0E-10","5355","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1047","1","1.0000000000","0.4000000000","0E-10",,"151839","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40144","0","216913",,"11082","0E-10","1.0000000000","0E-10","5355","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1047","1","1.0000000000","0.2990000000","0E-10",,"151840","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"10","100","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","5355","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40166","0","1020","1","1.0000000000","0.2800000000","0E-10",,"151841","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"11","110","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","5355","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"151842","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682","扁管数量≤44pcs","11082","0E-10","1.0000000000","0E-10","12574","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"420719","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"2","20","40129","0","211682","芯体中心距：320-500mm","11082","0E-10","1.0000000000","0E-10","12574","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"420720","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","3.0000000000"
"3","30","40003","0","216908","点焊成品支架","11082","0E-10","1.0000000000","0E-10","12574","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"420721","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","7.0000000000"
"4","40","40336","0","216909","钎焊炉焊接","11082","0E-10","1.0000000000","0E-10","12574","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"420722","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40004","0","216910","4处焊接","11082","0E-10","1.0000000000","0E-10","12574","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40159","0","1026","1","1.0000000000","0.2550000000","0E-10",,"420723","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"6","60","40133","0","216911","打磨芯体","11082","0E-10","1.0000000000","0E-10","12574","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"420724","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40140","0","13389","气密检测","11082","0E-10","1.0000000000","0E-10","12574","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"420725","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40142","0","216912","喷漆","11082","0E-10","1.0000000000","0E-10","12574","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"420726","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40146","0","216915","一般产品","11082","0E-10","1.0000000000","0E-10","12574","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"420727","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682","60pcs≤扁管数量≤70pcs","11082","0E-10","1.0000000000","0E-10","12992","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"379536","0","0E-10","1.0000000000","0E-10","0E-10","2.1000000000","1.0000000000"
"2","20","40129","0","211682","芯体中心距：500-680mm","11082","0E-10","1.0000000000","0E-10","12992","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"379537","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"3","30","40003","0","216908","点焊成品支架","11082","0E-10","1.0000000000","0E-10","12992","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"379538","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","9.0000000000"
"4","40","40336","0","216909","钎焊炉焊接","11082","0E-10","1.0000000000","0E-10","12992","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"379539","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40133","0","216911","打磨芯体","11082","0E-10","1.0000000000","0E-10","12992","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"379540","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"6","60","40140","0","13389","气密检测","11082","0E-10","1.0000000000","0E-10","12992","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"379541","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40142","0","216912","喷漆","11082","0E-10","1.0000000000","0E-10","12992","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"379542","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40144","0","216913","安装储液器","11082","0E-10","1.0000000000","0E-10","12992","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1047","1","1.0000000000","0.2990000000","0E-10",,"379543","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40145","0","216914","售后系列","11082","0E-10","1.0000000000","0E-10","12992","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40390","0","1020","1","1.0000000000","0.2800000000","0E-10",,"379544","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"10","100","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","12992","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"379545","0","0E-10","1.0000000000","0E-10","0E-10","0.5000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","13087","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"261273","0","0E-10","1.0000000000","0E-10","0E-10","0.9576000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","13087","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"261274","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","2.0000000000"
"3","30","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","13087","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"261275","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"4","40","40004","0","216910",,"11082","0E-10","1.0000000000","0E-10","13087","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40159","0","1026","1","1.0000000000","0.2550000000","0E-10",,"261276","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"5","50","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","13087","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"261277","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"6","60","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","13087","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"261278","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","13087","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"261279","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40143","0","216913",,"11082","0E-10","1.0000000000","0E-10","13087","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1047","1","1.0000000000","0.4000000000","0E-10",,"261280","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","13087","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"261281","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682",,"11082","0E-10","1.0000000000","0E-10","17109","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1035","1","1.0000000000","1.1800000000","0E-10",,"393508","0","0E-10","1.0000000000","0E-10","0E-10","1.2000000000","1.0000000000"
"2","20","40129","0","211682",,"11082","0E-10","1.0000000000","0E-10","17109","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1031","1","1.0000000000","0.0650000000","0E-10",,"393509","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","4.0000000000"
"3","30","40336","0","216909",,"11082","0E-10","1.0000000000","0E-10","17109","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"393510","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"4","40","40004","0","216910",,"11082","0E-10","1.0000000000","0E-10","17109","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40159","0","1028","1","1.0000000000","0.2550000000","0E-10",,"393511","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","5.0000000000"
"5","50","40133","0","216911",,"11082","0E-10","1.0000000000","0E-10","17109","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"393512","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"6","60","40140","0","13389",,"11082","0E-10","1.0000000000","0E-10","17109","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"393513","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40142","0","216912",,"11082","0E-10","1.0000000000","0E-10","17109","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"393514","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40143","0","216913",,"11082","0E-10","1.0000000000","0E-10","17109","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40346","0","1048","1","1.0000000000","0.4000000000","0E-10",,"393515","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40145","0","216914",,"11082","0E-10","1.0000000000","0E-10","17109","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40390","0","1020","1","1.0000000000","0.2800000000","0E-10",,"393516","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"10","100","40146","0","216915",,"11082","0E-10","1.0000000000","0E-10","17109","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"393517","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682","扁管数量≤44pcs","11082","0E-10","1.0000000000","0E-10","17844","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"310693","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"2","20","40129","0","211682","芯体中心距：320-500mm","11082","0E-10","1.0000000000","0E-10","17844","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1029","1","1.0000000000","0.0650000000","0E-10",,"310694","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","3.0000000000"
"3","30","40003","0","216908","点焊成品支架","11082","0E-10","1.0000000000","0E-10","17844","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40149","0","1009","1","1.0000000000","0.2110000000","0E-10",,"310695","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","6.0000000000"
"4","40","40336","0","216909","钎焊炉焊接","11082","0E-10","1.0000000000","0E-10","17844","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40160","0","1023","1","1.0000000000","1.2500000000","0E-10",,"310696","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"5","50","40133","0","216911","打磨芯体","11082","0E-10","1.0000000000","0E-10","17844","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","58287","1018","1","1.0000000000","0.2300000000","0E-10",,"310697","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"6","60","40140","0","13389","气密检测","11082","0E-10","1.0000000000","0E-10","17844","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","0","211408","1000","1","1.0000000000","0.6000000000","0E-10",,"310698","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"7","70","40142","0","216912","喷漆","11082","0E-10","1.0000000000","0E-10","17844","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40176","0","1022","1","1.0000000000","0.3640000000","0E-10",,"310699","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"8","80","40145","0","216914","售后系列","11082","0E-10","1.0000000000","0E-10","17844","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40166","0","1020","1","1.0000000000","0.2800000000","0E-10",,"310700","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"9","90","40146","0","216915","一般产品","11082","0E-10","1.0000000000","0E-10","17844","0","100.0000000000","0E-10","351","1059","1004","1.0000000000","1058","1058","1059","0E-10","0","0","40348","0","1021","1","1.0000000000","0.5120000000","0E-10",,"310701","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
"1","10","40002","0","211682","扁管数量≤44pcs","11082","0E-10","1.0000000000","0E-10","17853","0","100.0000000000","0E-10","352","1059","0","1.0000000000","1058","1058","1059","0E-10","0","0","40391","0","1003","1","1.0000000000","1.1800000000","0E-10",,"310707","0","0E-10","1.0000000000","0E-10","0E-10","1.0000000000","1.0000000000"
